Order_ID,Приоритет,Количество,Выручка,Метод доставки,Прибыль,Покупатель,Регион,Продукт,Упаковка продукта,Сегмент покупателя,Категория продукта,Подкатегория продукта,Менеджер,Стоимость доставки,Дата
7169.0,Medium,30.0,1580.6,Regular Air,303.53,Lela Donovan,West,V8162,Small Box,,,,,,
7427.0,Not Specified,47.0,16002.29,Regular Air,,Ricardo Emerson,West,Hoover WindTunnelв„ў Plus Canister Vacuum,Small Box,,,,,,
7427.0,Not Specified,9.0,182.26,Regular Air,60.61,Ricardo Emerson,West,Flexible Leather- Look Classic Collection Ring Binder,Small Box,,,,,,
8992.0,High,14.0,2145.7,Regular Air,-176.79,Shahid Shariari,West,688,Small Box,,,,,,
8992.0,High,18.0,1341.96,Regular Air,180.78,Shahid Shariari,West,6340,Small Box,,,,,,
10306.0,Low,20.0,310.31,Regular Air,51.5,Lela Donovan,West,DAX Clear Channel Poster Frame,Small Box,,,,,,
10470.0,Critical,35.0,246.98,Regular Air,-94.78,Khloe Miller,West,"EldonВ® Expressionsв„ў Wood Desk Accessories, Oak",Small Box,,,,,,
11392.0,Low,28.0,128.69,Regular Air,28.29,Sarah Bern,West,Presstex Flexible Ring Binders,Small Box,,,,,,
14240.0,High,24.0,68.88,Regular Air,31.0,Ralph Kennedy,West,Acco Suede Grain Vinyl Round Ring Binder,Small Box,,,,,,
14471.0,Not Specified,42.0,286.73,Regular Air,-141.51,Ralph Kennedy,West,Xerox 220,Small Box,,,,,,
17344.0,Critical,40.0,2405.46,Regular Air,571.54,Rob Dowd,West,5190,Small Box,,,,,,
17507.0,Medium,27.0,399.76,Regular Air,48.13,Lela Donovan,West,Acco 6 Outlet Guardian Premium Surge Suppressor,Small Box,,,,,,
18179.0,Not Specified,24.0,73.37,Regular Air,16.0,Liz Price,West,Avery 481,Small Box,,,,,,
19044.0,Low,29.0,271.33,Regular Air,-191.09,Rob Dowd,West,Filing/Storage Totes and Swivel Casters,Small Box,,,,,,
20676.0,Low,22.0,43.97,Regular Air,-9.05,Shahid Shariari,West,StaplesВ® General Use 3-Ring Binders,Small Box,,,,,,
20960.0,Low,19.0,195.96,Regular Air,-104.82,Giulietta Weimer,West,Micro Innovations 104 Keyboard,Small Box,,,,,,
21350.0,Medium,30.0,278.94,Regular Air,-143.7,Ralph Kennedy,West,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,,,,,,
23207.0,Critical,11.0,336.91,Regular Air,42.5,Ralph Kennedy,West,Xerox 1979,Small Box,,,,,,
26368.0,Medium,25.0,1809.01,Regular Air,795.05,Shahid Shariari,West,Accessory12,Small Box,,,,,,
28225.0,Critical,9.0,206.04,Regular Air,-49.81,Khloe Miller,West,"Career Cubicle Clock, 8 1/4"", Black",Small Box,,,,,,
28898.0,Low,44.0,246.0,Regular Air,-207.36,Mark Cousins,West,Xerox 196,Small Box,,,,,,
29185.0,High,8.0,468.49,Regular Air,-6.37,Rob Dowd,West,"Conquestв„ў 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,,,,,,
29986.0,Critical,40.0,1477.39,Regular Air,641.4,Rob Dowd,West,Vinyl Sectional Post Binders,Small Box,,,,,,
30149.0,Medium,8.0,16.47,Regular Air,-6.82,Mark Cousins,West,Round Ring Binders,Small Box,,,,,,
30149.0,Medium,50.0,690.97,Regular Air,-16.94,Mark Cousins,West,9-3/4 Diameter Round Wall Clock,Small Box,,,,,,
32611.0,Medium,16.0,33.76,Regular Air,-7.15,Neil Knudson,West,Economy Binders,Small Box,,,,,,
32611.0,Medium,15.0,81.66,Regular Air,-31.99,Neil Knudson,West,Xerox 1989,Small Box,,,,,,
32901.0,Critical,13.0,49.74,Regular Air,17.0,Neil Knudson,West,Avery 496,Small Box,,,,,,
33732.0,Not Specified,33.0,332.95,Regular Air,-28.16,Heather Jas,West,"Eldon Expressionsв„ў Desk Accessory, Wood Pencil Holder, Oak",Small Box,,,,,,
34852.0,Low,26.0,53.93,Regular Air,-10.95,Rob Dowd,West,Round Ring Binders,Small Box,,,,,,
36480.0,Medium,44.0,1190.8,Regular Air,502.49,Lela Donovan,West,Lock-Up Easel 'Spel-Binder',Small Box,,,,,,
36803.0,Not Specified,42.0,121.65,Regular Air,30.76,Ralph Kennedy,West,Avery 514,Small Box,,,,,,
36803.0,Not Specified,2.0,103.11,Regular Air,-316.32,Ralph Kennedy,West,V8160,Small Box,,,,,,
36805.0,Medium,7.0,263.8,Regular Air,165.33,Shahid Shariari,West,Hand-Finished Solid Wood Document Frame,Small Box,,,,,,
37729.0,Not Specified,48.0,447.89,Regular Air,-26.78,Giulietta Weimer,West,Avery Printable Repositionable Plastic Tabs,Small Box,,,,,,
40164.0,Not Specified,8.0,184.07,Regular Air,75.63,Chuck Clark,West,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,,,,,,
40608.0,Not Specified,29.0,573.97,Regular Air,55.82,Bill Eplett,West,Xerox 1939,Small Box,,,,,,
40608.0,Not Specified,39.0,223.79,Regular Air,-89.88,Bill Eplett,West,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb, and 84 Bright)",Small Box,,,,,,
40801.0,Not Specified,20.0,129.16,Regular Air,-56.15,Sarah Bern,West,Xerox 1894,Small Box,,,,,,
40965.0,Medium,29.0,843.55,Regular Air,168.76,Mark Cousins,West,Xerox 1979,Small Box,,,,,,
42112.0,Not Specified,16.0,2744.36,Regular Air,201.03,Bill Eplett,West,T28 WORLD,Small Box,,,,,,
42342.0,Not Specified,25.0,318.14,Regular Air,49.67,Bill Eplett,West,Xerox 1907,Small Box,,,,,,
45155.0,Low,44.0,181.61,Regular Air,-150.26,Ralph Kennedy,Atlantic,ACCOHIDEВ® Binder by Acco,Small Box,,,,,,
48452.0,High,19.0,1781.11,Regular Air,51.44,Giulietta Weimer,Atlantic,"U,S, Robotics 56K Internet Call Modem",Small Box,,,,,,
48452.0,High,44.0,185.32,Regular Air,-192.56,Giulietta Weimer,Atlantic,"EldonВ® Image Series Desk Accessories, Burgundy",Small Box,,,,,,
48452.0,High,15.0,73.41,Regular Air,-44.79,Giulietta Weimer,Atlantic,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Small Box,,,,,,
49223.0,Medium,24.0,238.25,Regular Air,-83.55,Chuck Clark,Atlantic,Staples File Caddy,Small Box,,,,,,
58407.0,High,29.0,1669.88,Regular Air,548.92,John Grady,Atlantic,Xerox 194,Small Box,,,,,,
58884.0,Low,29.0,87.68,Regular Air,23.14,Chuck Clark,Atlantic,Avery 474,Small Box,,,,,,
58913.0,Medium,23.0,144.55,Regular Air,-60.17,Sarah Bern,Atlantic,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Small Box,,,,,,
1699.0,Critical,40.0,430.88,Regular Air,39.0,Art Ferguson,Atlantic,#10 Self-Seal White Envelopes,Small Box,,,,,,
3361.0,Not Specified,49.0,213.71,Regular Air,-208.02,Michael Granlund,Atlantic,Xerox 1927,Small Box,,,,,,
5511.0,Critical,32.0,1829.39,Regular Air,482.45,Art Ferguson,Atlantic,StarTAC Series,Small Box,,,,,,
8007.0,Low,5.0,820.56,Regular Air,-800.25,Maya Herman,Atlantic,StarTAC 8000,Small Box,,,,,,
9923.0,High,27.0,63.71,Regular Air,-96.03,Chad Sievert,Atlantic,EldonВ® Wave Desk Accessories,Small Box,,,,,,
9925.0,Critical,17.0,86.47,Regular Air,-9.35,Chad Sievert,Atlantic,"Wilson Jones 1"" Hanging DublLockВ® Ring Binders",Small Box,,,,,,
12228.0,Not Specified,30.0,5015.05,Regular Air,,Brad Norvell,Atlantic,2160i,Small Box,,,,,,
12355.0,Not Specified,45.0,168.66,Regular Air,-167.06,Ken Heidel,Atlantic,"Hoover Replacement Belts For Soft Guardв„ў & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,,,,,,
12389.0,Medium,34.0,2560.59,Regular Air,670.96,Michael Granlund,Atlantic,Logitech Cordless Navigator Duo,Small Box,,,,,,
12389.0,Medium,16.0,189.04,Regular Air,-74.77,Michael Granlund,Atlantic,"SimpliFileв„ў Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box,,,,,,
15878.0,High,36.0,275.06,Regular Air,-237.87,Mike Kennedy,Atlantic,"ArrayВ® Parchment Paper, Assorted Colors",Small Box,,,,,,
16967.0,Low,5.0,397.55,Regular Air,-152.47,Brad Norvell,Atlantic,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,,,,,,
16967.0,Low,34.0,676.26,Regular Air,181.98,Brad Norvell,Atlantic,Xerox Blank Computer Paper,Small Box,,,,,,
18432.0,High,42.0,451.32,Regular Air,16.0,Art Ferguson,Atlantic,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Small Box,,,,,,
22053.0,Critical,32.0,563.08,Regular Air,112.97,Sean Wendt,Atlantic,Poly Designer Cover & Back,Small Box,,,,,,
25347.0,Low,28.0,967.27,Regular Air,309.31,Theone Pippenger,Atlantic,Xerox 1906,Small Box,,,,,,
26304.0,Medium,43.0,7452.14,Regular Air,,Art Ferguson,Atlantic,3285,Small Box,,,,,,
31297.0,Low,39.0,679.95,Regular Air,-93.3,Mike Kennedy,West,Model L Table or Wall-Mount Pencil Sharpener,Small Box,,,,,,
31297.0,Low,44.0,1579.56,Regular Air,699.64,Mike Kennedy,West,Staples Colored Bar Computer Paper,Small Box,,,,,,
31553.0,Critical,32.0,4906.85,Regular Air,,Sean Wendt,West,Multimedia Mailers,Small Box,,,,,,
33570.0,Not Specified,46.0,265.88,Regular Air,-90.9,Ken Heidel,West,Binder Posts,Small Box,,,,,,
33570.0,Not Specified,19.0,3093.86,Regular Air,286.4,Ken Heidel,West,i470,Small Box,,,,,,
36359.0,High,2.0,68.66,Regular Air,-29.6,Ken Heidel,West,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,,,,,,
36901.0,Critical,30.0,201.09,Regular Air,-56.22,Dana Kaydos,West,Xerox 1923,Small Box,,,,,,
38625.0,Not Specified,12.0,72.82,Regular Air,5.0,Chad Sievert,West,Wausau Papers AstrobrightsВ® Colored Envelopes,Small Box,,,,,,
44450.0,Critical,24.0,1326.51,Regular Air,58.17,Sean Wendt,West,StarTAC Analog,Small Box,,,,,,
45025.0,High,26.0,73.82,Regular Air,2.0,Mike Kennedy,Prarie,Avery Durable Binders,Small Box,,,,,,
45248.0,Medium,38.0,154.85,Regular Air,-136.55,Mark Cousins,Prarie,"Hoover Replacement Belts For Soft Guardв„ў & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,,,,,,
45248.0,Medium,32.0,4941.77,Regular Air,704.89,Mark Cousins,Prarie,T28 WORLD,Small Box,,,,,,
45570.0,Critical,19.0,77.57,Regular Air,-67.49,Bart Watters,Prarie,Avery Poly Binder Pockets,Small Box,,,,,,
46885.0,Low,32.0,1997.13,Regular Air,720.45,Mike Kennedy,Prarie,"Howard Miller 16"" Diameter Gallery Wall Clock",Small Box,,,,,,
46948.0,Low,10.0,64.13,Regular Air,-28.97,Mike Kennedy,Prarie,Wilson JonesВ® Four-Pocket Poly Binders,Small Box,,,,,,
47267.0,Medium,24.0,492.71,Regular Air,67.01,Theone Pippenger,Prarie,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,,,,,,
48167.0,Critical,45.0,282.98,Regular Air,-237.47,Dana Kaydos,Prarie,Xerox 224,Small Box,,,,,,
48614.0,Critical,46.0,7965.9,Regular Air,,Nathan Mautz,Prarie,T28 WORLD,Small Box,,,,,,
48931.0,Low,33.0,750.66,Regular Air,120.05,Charles Sheldon,Prarie,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,,,,,,
48931.0,Low,8.0,254.32,Regular Air,-117.39,Charles Sheldon,Prarie,Logitech Internet Navigator Keyboard,Small Box,,,,,,
48931.0,Low,42.0,2149.37,Regular Air,217.87,Charles Sheldon,Prarie,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,,,,,,
49763.0,Critical,8.0,49.04,Regular Air,29.0,Brad Norvell,Prarie,Staples Standard Envelopes,Small Box,,,,,,
51333.0,Not Specified,25.0,237.36,Regular Air,-117.86,Theone Pippenger,Prarie,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Small Box,,,,,,
51365.0,High,35.0,195.23,Regular Air,-72.46,Theone Pippenger,Prarie,Eldon Wave Desk Accessories,Small Box,,,,,,
52225.0,Critical,33.0,1817.9,Regular Air,700.31,Dana Kaydos,Prarie,Xerox 1940,Small Box,,,,,,
52487.0,Critical,17.0,124.06,Regular Air,15.74,Nathan Mautz,Prarie,Staples #10 Colored Envelopes,Small Box,,,,,,
55749.0,Critical,42.0,364.8,Regular Air,149.45,Brad Norvell,Prarie,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,,,,,,
56708.0,Not Specified,36.0,407.17,Regular Air,-12.82,Art Ferguson,Prarie,"Peel & SeelВ® Recycled Catalog Envelopes, Brown",Small Box,,,,,,
58725.0,Not Specified,39.0,335.35,Regular Air,-134.97,Joel Jenkins,Prarie,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Small Box,,,,,,
902.0,Not Specified,10.0,1925.83,Regular Air,359.83,Meg O'Connel,Prarie,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,,,,,,
2306.0,High,15.0,113.5,Regular Air,-46.35,Liz Thompson,Prarie,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Small Box,,,,,,
4037.0,High,27.0,188.07,Regular Air,-101.85,Bruce Stewart,Prarie,Xerox 213,Small Box,,,,,,
5863.0,Medium,40.0,933.21,Regular Air,207.18,Guy Thornton,Prarie,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,,,,,,
7364.0,High,15.0,260.39,Regular Air,-48.57,Mary Zewe,Prarie,Brown Kraft Recycled Envelopes,Small Box,,,,,,
8551.0,Critical,25.0,185.64,Regular Air,-69.87,Meg O'Connel,Prarie,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Small Box,,,,,,
8551.0,Critical,34.0,225.98,Regular Air,-135.74,Meg O'Connel,Prarie,Xerox 213,Small Box,,,,,,
15142.0,Not Specified,21.0,330.22,Regular Air,-51.72,Meg O'Connel,Prarie,Recycled Premium Regency Composition Covers,Small Box,,,,,,
15872.0,Not Specified,23.0,188.53,Regular Air,-27.49,Helen Andreada,Prarie,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env,/Pack",Small Box,,,,,,
15872.0,Not Specified,19.0,718.41,Regular Air,23.94,Helen Andreada,Prarie,Xerox 1893,Small Box,,,,,,
24386.0,High,41.0,4256.51,Regular Air,,Bruce Stewart,Prarie,Gyration Ultra Cordless Optical Suite,Small Box,,,,,,
24386.0,High,12.0,503.08,Regular Air,-102.74,Bruce Stewart,Prarie,Targus USB Numeric Keypad,Small Box,,,,,,
25473.0,High,20.0,794.32,Regular Air,67.61,Mary Zewe,Prarie,Xerox 1893,Small Box,,,,,,
26691.0,Not Specified,37.0,270.43,Regular Air,-83.16,Liz Thompson,Ontario,GBC VeloBinder Strips,Small Box,,,,,,
29927.0,High,19.0,257.97,Regular Air,33.18,Bruce Stewart,Ontario,GBC Binding covers,Small Box,,,,,,
33250.0,Not Specified,40.0,7381.19,Regular Air,,Guy Thornton,Ontario,Kensington 7 Outlet MasterPiece Power Center,Small Box,,,,,,
37862.0,Not Specified,27.0,1603.27,Regular Air,452.49,Guy Thornton,Ontario,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,,,,,,
39015.0,Medium,11.0,74.02,Regular Air,-28.45,Lycoris Saunders,Ontario,Xerox 1994,Small Box,,,,,,
40962.0,Critical,28.0,1553.66,Regular Air,547.48,Mary Zewe,Ontario,Belkin 5 Outlet SurgeMasterв„ў Power Centers,Small Box,,,,,,
40962.0,Critical,30.0,3277.0,Regular Air,653.06,Mary Zewe,Ontario,M70,Small Box,,,,,,
50949.0,Medium,46.0,4804.04,Regular Air,,Guy Thornton,Ontario,StarTAC 6500,Small Box,,,,,,
53152.0,Medium,5.0,185.79,Regular Air,-159.68,Bill Eplett,Ontario,Fellowes EZ Multi-Media Keyboard,Small Box,,,,,,
53152.0,Medium,9.0,186.67,Regular Air,2.0,Bill Eplett,Ontario,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,,,,,,
55526.0,High,23.0,445.17,Regular Air,38.11,Guy Thornton,Ontario,Computer Printout Paper with Letter-Trim Perforations,Small Box,,,,,,
57153.0,Critical,45.0,698.1,Regular Air,336.25,Meg O'Connel,Ontario,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,,,,,,
59878.0,High,23.0,249.64,Regular Air,-91.65,Ivan Gibson,Ontario,Crate-A-Filesв„ў,Small Box,,,,,,
1600.0,Medium,32.0,303.59,Regular Air,-45.99,Liz MacKendrick,Ontario,"Eldon Expressionsв„ў Desk Accessory, Wood Pencil Holder, Oak",Small Box,,,,,,
1600.0,Medium,36.0,191.6,Regular Air,-150.74,Liz MacKendrick,Ontario,Xerox 1922,Small Box,,,,,,
2373.0,Not Specified,36.0,317.59,Regular Air,-46.12,Craig Carroll,Ontario,Avery Printable Repositionable Plastic Tabs,Small Box,,,,,,
3109.0,Low,37.0,6477.74,Regular Air,,Liz MacKendrick,Ontario,Talkabout T8097,Small Box,,,,,,
12452.0,Medium,1.0,356.95,Regular Air,-228.24,Bill Donatelli,Ontario,Fellowes PB300 Plastic Comb Binding Machine,Small Box,,,,,,
12452.0,Medium,38.0,2063.42,Regular Air,989.95,Bill Donatelli,Ontario,Xerox 1934,Small Box,,,,,,
15808.0,Critical,45.0,882.96,Regular Air,65.0,Bill Donatelli,Ontario,Belkin 105-Key Black Keyboard,Small Box,,,,,,
29318.0,Not Specified,34.0,3375.31,Regular Air,562.13,Bobby Odegard,Ontario,StarTAC ST7762,Small Box,,,,,,
30016.0,Critical,15.0,85.56,Regular Air,-41.58,Bill Donatelli,Ontario,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb, and 84 Bright)",Small Box,,,,,,
30016.0,Critical,8.0,754.66,Regular Air,-212.55,Bill Donatelli,Ontario,T18,Small Box,,,,,,
40961.0,Medium,7.0,23.84,Regular Air,,Bill Donatelli,Ontario,Avery 520,Small Box,,,,,,
41543.0,Low,24.0,1318.87,Regular Air,172.33,Bill Donatelli,Ontario,StarTAC 7760,Small Box,,,,,,
56101.0,Not Specified,44.0,5347.13,Regular Air,,Bill Donatelli,Ontario,GBC Therma-A-Bind 250T Electric Binding System,Small Box,,,,,,
1059.0,Critical,22.0,127.33,Regular Air,5.0,Sean O'Donnell,Ontario,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,,,,,,
1059.0,Critical,24.0,990.1,Regular Air,310.22,Sean O'Donnell,Ontario,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,,,,,,
1826.0,Not Specified,5.0,28.32,Regular Air,-14.35,Susan Vittorini,Ontario,"Hammermill CopyPlus Copy Paper (20Lb, and 84 Bright)",Small Box,,,,,,
20003.0,Medium,39.0,796.08,Regular Air,30.29,Shirley Schmidt,Ontario,Belkin 105-Key Black Keyboard,Small Box,,,,,,
,,,,,,Monica Federle,,,,Corporate,,,,,
,,,,,,Beth Paige,,,,Consumer,,,,,
,,,,,,Bryan Davis,,,,Corporate,,,,,
,,,,,,Carlos Daly,,,,Home Office,,,,,
,,,,,,Muhammed MacIntyre,,,,Small Business,,,,,
,,,,,,Bryan Mills,,,,Small Business,,,,,
,,,,,,Fred Wasserman,,,,Home Office,,,,,
,,,,,,Filia McAdams,,,,Small Business,,,,,
,,,,,,Sanjit Chand,,,,Home Office,,,,,
,,,,,,Luke Weiss,,,,Corporate,,,,,
,,,,,,Rob Dowd,,,,Corporate,,,,,
,,,,,,Tony Chapman,,,,Consumer,,,,,
,,,,,,Khloe Miller,,,,Consumer,,,,,
,,,,,,Kristina Nunn,,,,Consumer,,,,,
,,,,,,Bobby Odegard,,,,Corporate,,,,,
,,,,,,Adam Bellavance,,,,Small Business,,,,,
,,,,,,Rick Reed,,,,Consumer,,,,,
,,,,,,Anthony O'Donnell,,,,Consumer,,,,,
,,,,,,Sally Knutson,,,,Consumer,,,,,
,,,,,,Justin Hirsh,,,,Consumer,,,,,
,,,,,,Cathy Armstrong,,,,Consumer,,,,,
,,,,,,Ivan Liston,,,,Consumer,,,,,
,,,,,,Sarah Jordon,,,,Consumer,,,,,
,,,,,,Jim Radford,,,,Corporate,,,,,
,,,,,,Grant Carroll,,,,Corporate,,,,,
,,,,,,Doug Bickford,,,,Corporate,,,,,
,,,,,,Sylvia Foulston,,,,Corporate,,,,,
,,,,,,Charles McCrossin,,,,Corporate,,,,,
,,,,,,Cindy Schnelling,,,,Corporate,,,,,
,,,,,,Brendan Dodson,,,,Corporate,,,,,
,,,,,,Jeremy Lonsdale,,,,Corporate,,,,,
,,,,,,Alan Barnes,,,,Corporate,,,,,
,,,,,,Jack Lebron,,,,Corporate,,,,,
,,,,,,Hilary Holden,,,,Corporate,,,,,
,,,,,,Joy Smith,,,,Corporate,,,,,
,,,,,,Erica Bern,,,,Corporate,,,,,
,,,,,,Evan Minnotte,,,,Corporate,,,,,
,,,,,,Guy Armstrong,,,,Corporate,,,,,
,,,,,,Greg Guthrie,,,,Corporate,,,,,
,,,,,,Jim Sink,,,,Corporate,,,,,
,,,,,,Sally Knutson,,,,Corporate,,,,,
,,,,,,Brian Moss,,,,Corporate,,,,,
,,,,,,Sonia Sunley,,,,Corporate,,,,,
,,,,,,Roy Skaria,,,,Corporate,,,,,
,,,,,,Lela Donovan,,,,Corporate,,,,,
,,,,,,Shahid Shariari,,,,Corporate,,,,,
,,,,,,Dana Kaydos,,,,Corporate,,,,,
,,,,,,Bruce Stewart,,,,Corporate,,,,,
,,,,,,Bill Eplett,,,,Corporate,,,,,
,,,,,,Thomas Seio,,,,Home Office,,,,,
,,,,,,Beth Thompson,,,,Corporate,,,,,
,,,,,,Helen Abelman,,,,Home Office,,,,,
,,,,,,Joy Smith,,,,Consumer,,,,,
,,,,,,Kimberly Carter,,,,Small Business,,,,,
,,,,,,Emily Grady,,,,Home Office,,,,,
,,,,,,Thomas Brumley,,,,Consumer,,,,,
,,,,,,Art Ferguson,,,,Corporate,,,,,
,,,,,,Mary O'Rourke,,,,Home Office,,,,,
,,,,,,Hallie Redmond,,,,Small Business,,,,,
,,,,,,Carlos Soltero,,,,Consumer,,,,,
,,,,,,Becky Castell,,,,Consumer,,,,,
,,,,,,Harold Engle,,,,Consumer,,,,,
,,,,,,Gene Hale,,,,Consumer,,,,,
,,,,,,Rob Haberlin,,,,Consumer,,,,,
,,,,,,Barry Weirich,,,,Corporate,,,,,
,,,,,,Dorothy Wardle,,,,Corporate,,,,,
,,,,,,Frank Price,,,,Corporate,,,,,
,,,,,,Carlos Daly,,,,Corporate,,,,,
,,,,,,Mike Pelletier,,,,Corporate,,,,,
,,,,,,Jamie Kunitz,,,,Corporate,,,,,
,,,,,,Don Jones,,,,Corporate,,,,,
,,,,,,Christopher Schild,,,,Corporate,,,,,
,,,,,,Dan Reichenbach,,,,Corporate,,,,,
,,,,,,Logan Haushalter,,,,Corporate,,,,,
,,,,,,Marina Lichtenstein,,,,Corporate,,,,,
,,,,,,Lisa DeCherney,,,,Corporate,,,,,
,,,,,,Liz Price,,,,Corporate,,,,,
,,,,,,Charles Sheldon,,,,Corporate,,,,,
,,,,,,Sean Wendt,,,,Corporate,,,,,
,,,,,,Lycoris Saunders,,,,Corporate,,,,,
,,,,,,Maria Bertelson,,,,Corporate,,,,,
,,,,,,Meg O'Connel,,,,Corporate,,,,,
,,,,,,Ivan Gibson,,,,Corporate,,,,,
,,,,,,Craig Carroll,,,,Corporate,,,,,
,,,,,,Bill Donatelli,,,,Corporate,,,,,
,,,,,,Annie Cyprus,,,,Home Office,,,,,
,,,,,,Andrew Gjertsen,,,,Consumer,,,,,
,,,,,,Nicole Hansen,,,,Small Business,,,,,
,,,,,,Joy Bell,,,,Home Office,,,,,
,,,,,,Julia West,,,,Small Business,,,,,
,,,,,,Susan Vittorini,,,,Corporate,,,,,
,,,,,,Chad Cunningham,,,,Small Business,,,,,
,,,,,,Carl Ludwig,,,,Corporate,,,,,
,,,,,,Claudia Miner,,,,Small Business,,,,,
,,,,,,Julia West,,,,Consumer,,,,,
,,,,,,Eugene Barchas,,,,Corporate,,,,,
,,,,,,Neola Schneider,,,,Home Office,,,,,
,,,,,,Cari Schnelling,,,,Small Business,,,,,
,,,,,,Harold Engle,,,,Home Office,,,,,
,,,,,,Frank Atkinson,,,,Corporate,,,,,
,,,,,,Greg Guthrie,,,,Small Business,,,,,
,,,,,,Carlos Soltero,,,,Small Business,,,,,
,,,,,,Jennifer Braxton,,,,Small Business,,,,,
,,,,,,Noah Childs,,,,Home Office,,,,,
,,,,,,Matt Collins,,,,Consumer,,,,,
,,,,,,Justin Knight,,,,Corporate,,,,,
,,,,,,Christina DeMoss,,,,Home Office,,,,,
,,,,,,Anna Andreadi,,,,Small Business,,,,,
,,,,,,Angele Hood,,,,Consumer,,,,,
,,,,,,Seth Vernon,,,,Home Office,,,,,
,,,,,,Jim Karlsson,,,,Small Business,,,,,
,,,,,,Kelly Williams,,,,Corporate,,,,,
,,,,,,Sarah Foster,,,,Corporate,,,,,
,,,,,,Alex Avila,,,,Home Office,,,,,
,,,,,,Barbara Fisher,,,,Small Business,,,,,
,,,,,,Christopher Martinez,,,,Small Business,,,,,
,,,,,,Mark Cousins,,,,Home Office,,,,,
,,,,,,Ricardo Emerson,,,,Corporate,,,,,
,,,,,,Ralph Kennedy,,,,Corporate,,,,,
,,,,,,Khloe Miller,,,,Corporate,,,,,
,,,,,,Vicky Freymann,,,,Home Office,,,,,
,,,,,,Neil Knudson,,,,Corporate,,,,,
,,,,,,Khloe Miller,,,,Home Office,,,,,
,,,,,,Sarah Bern,,,,Corporate,,,,,
,,,,,,Patrick O'Brill,,,,Home Office,,,,,
,,,,,,Liz Price,,,,Consumer,,,,,
,,,,,,Steve Carroll,,,,Consumer,,,,,
,,,,,,Matt Abelman,,,,Home Office,,,,,
,,,,,,Chad Sievert,,,,Corporate,,,,,
,,,,,,Nathan Cano,,,,Consumer,,,,,
,,,,,,Roland Black,,,,Small Business,,,,,
,,,,,,Bart Watters,,,,Corporate,,,,,
,,,,,,Hallie Redmond,,,,Home Office,,,,,
,,,,,,Ken Lonsdale,,,,Consumer,,,,,
,,,,,,Guy Thornton,,,,Corporate,,,,,
,,,,,,Maria Bertelson,,,,Home Office,,,,,
,,,,,,Joseph Airdo,,,,Corporate,,,,,
,,,,,,Rob Beeghly,,,,Consumer,,,,,
,,,,,,Christina Vanderzanden,,,,Small Business,,,,,
,,,,,,Russell Applegate,,,,Home Office,,,,,
,,,,,,Joel Jenkins,,,,Corporate,,,,,
,,,,,,Brad Eason,,,,Small Business,,,,,
,,,,,,Barry French,,,,Consumer,,,,,
,,,,,,Ralph Knight,,,,Consumer,,,,,
,,,,,,Edward Hooks,,,,Consumer,,,,,
,,,,,,Ralph Arnett,,,,Consumer,,,,,
,,,,,,Dennis Bolton,,,,Consumer,,,,,
,,,,,,Peter Buhler,,,,Consumer,,,,,
,,,,,,Shahid Shariari,,,,Consumer,,,,,
,,,,,,John Castell,,,,Consumer,,,,,
,,,,,,David Philippe,,,,Consumer,,,,,
,,,,,,Darren Koutras,,,,Consumer,,,,,
,,,,,,Hunter Lopez,,,,Consumer,,,,,
,,,,,,Julia Dunbar,,,,Consumer,,,,,
,,,,,,Katrina Bavinger,,,,Consumer,,,,,
